song_id,artist,title,num_bars,song_score
chunk1_row1160,Lupe Fiasco,And He Gets the Girl,80,0.248616
chunk1_row1161,Lupe Fiasco,Theme Music to a Drive-By,60,0.226763
chunk1_row1162,Common,The Bitch in Yoo,66,0.180426
chunk1_row1164,Big L,Casualties of a Dice Game,76,0.275702
chunk1_row1166,Lakim Shabazz,Notes of Def,66,0.266793
chunk1_row1167,Lakim Shabazz,The Voice of Power,68,0.352310
chunk1_row1170,The Notorious B.I.G.,Somebodys Gotta Die,103,0.252520
chunk1_row1172,Lil Wayne,Sweet Dreams,86,0.282292
chunk1_row1184,Scarface,In Between Us,66,0.297431
chunk1_row1186,Eminem,Just Lose It,98,0.298949
chunk1_row1187,Lil Wayne,Hustler Musik,106,0.266547
chunk1_row1189,The Notorious B.I.G.,Respect,103,0.230836
chunk1_row1191,Eazy-E,Nobody Move,91,0.282723
chunk1_row1196,The Notorious B.I.G.,Unbelievable,94,0.319195
chunk1_row1197,Eminem,My 1st Single,111,0.227836
chunk1_row1199,The Notorious B.I.G.,Let Me Get Down,72,0.317675
chunk1_row1212,Eminem,The Way I Am,95,0.302902
chunk1_row1215,GZA,Paper Plate,55,0.277631
chunk1_row1217,Eminem,Hailies Song,79,0.258059
chunk1_row1218,Eminem,Brain Damage,96,0.270401
chunk1_row1219,JAY-Z,Grammy Family Freestyle,94,0.263137
chunk1_row1231,2Pac,When Thugz Cry,86,0.292684
chunk1_row1236,Masta Ace,Last Bref,55,0.202712
chunk1_row1241,Eric B. & Rakim,Run for Cover,74,0.241979
chunk1_row1242,Eric B. & Rakim,Follow the Leader,108,0.262628
chunk1_row1243,Lil Wayne,Shoot Me Down,67,0.213298
chunk1_row1247,Lil Wayne,New Cash Money,99,0.269938
chunk1_row1248,Lil Wayne,Feel Me,89,0.259638
chunk1_row1249,Lil Wayne,Got Money,83,0.275675
chunk1_row1250,JAY-Z,La-La-La Excuse Me Miss Again,81,0.214702
chunk1_row1251,Birdman & Lil Wayne,Brown Paper Bag,46,0.313847
chunk1_row1255,Eminem,When Im Gone,93,0.260497
chunk1_row1258,MF DOOM,One Beer,78,0.259675
chunk1_row1264,MF DOOM,Doomsday,80,0.262105
chunk1_row1265,Lil Wayne,New Orleans Maniac,67,0.238111
chunk1_row1268,Lil Wayne,Prom Queen,44,0.251554
chunk1_row1269,Lil Wayne,Yes,83,0.291431
chunk1_row1274,Nas,Revolutionary Warfare,72,0.276842
chunk1_row1278,Common,The Light,79,0.274569
chunk1_row1279,JAY-Z,In My Lifetime Remix,83,0.336899
chunk1_row1281,Canibus,Mic Club Outro,25,0.283705
chunk1_row1290,Canibus,Master Thesis,86,0.239737
chunk1_row1291,Canibus,Poet Laureate,102,0.261701
chunk1_row1292,Canibus,Liberal Arts,89,0.279136
chunk1_row1293,Canibus,Canibus Man,66,0.257676
chunk1_row1294,Nas,Warrior Song,79,0.200001
chunk1_row1295,NB Ridaz,Pretty Girl Something Remix Alternate Version,84,0.264452
chunk1_row1298,Lil Wayne,Oh Let’s Do It,66,0.277313
chunk1_row1300,Eminem,Rabbit Run,70,0.268998
chunk1_row1302,JAY-Z,No Hook,47,0.231238
chunk1_row1303,Yasiin Bey,Body Rock,115,0.296907
chunk1_row1308,Big L,Now or Never,54,0.251961
chunk1_row1310,2Pac,Starin Through My Rear View,96,0.294811
chunk1_row1315,JAY-Z,BK Anthem,52,0.295668
chunk1_row1317,Eminem,Same Song  Dance,111,0.325985
chunk1_row1318,Eminem,Remember Me?,70,0.258701
chunk1_row1319,Nas,Hip Hop Is Dead,85,0.263949
chunk1_row1334,Eminem,Crazy In Love,79,0.292489
chunk1_row1341,JAY-Z,44 Fours,31,0.456503
chunk1_row1347,Eminem,Crack a Bottle,93,0.259985
chunk1_row1354,Lil Wayne,I Am Not a Human Being,77,0.273668
chunk1_row1355,Lupe Fiasco,Dear Fall,58,0.189138
chunk1_row1364,Nas,Money Over Bullshit,80,0.272481
chunk1_row1365,Lil Wayne,Gonorrhea,82,0.192949
chunk1_row1367,JAY-Z,Excuse Me Miss,97,0.282670
chunk1_row1378,Nas,No Idea’s Original,56,0.231793
chunk1_row1386,Lil Wayne,With You,66,0.266288
chunk1_row1387,Lil Wayne,Bill Gates,62,0.196503
chunk1_row1391,Pharoahe Monch,Desire,60,0.260610
chunk1_row1393,Eminem,Till Hell Freezes Over,52,0.186455
chunk1_row1394,Earl Sweatshirt,Couch,55,0.215478
chunk1_row1395,Earl Sweatshirt,Earl,52,0.230285
chunk1_row1398,Eminem,Guilty Conscience,81,0.273724
chunk1_row1400,Eminem,Square Dance,96,0.434921
chunk1_row1403,Aesop Rock,None Shall Pass,71,0.251486
chunk1_row1407,Lupe Fiasco,A Bathing Harry,23,0.301110
chunk1_row1411,Lil Wayne,I Gotta Feeling,57,0.322541
chunk1_row1413,Lupe Fiasco,Muhammad Walks,71,0.242963
chunk1_row1418,Eminem,Hellbound,86,0.288107
chunk1_row1419,Eminem,Murder Murder,88,0.288162
chunk1_row1422,2Pac,Blasphemy,107,0.259004
chunk1_row1426,Bun B,Its Been A Pleasure,50,0.296713
chunk1_row1428,Eminem,Kim,90,0.383893
chunk1_row1431,Slick Rick,Childrens Story,73,0.252534
chunk1_row1433,Talib Kweli,Ms. Hill,80,0.303020
chunk1_row1441,Eminem,The Warning,79,0.290446
chunk1_row1443,Lil Wayne,What’s Wrong With Them,70,0.300600
chunk1_row1445,Pharoahe Monch,Simon Says,58,0.248616
chunk1_row1448,Eminem,Mosh,95,0.262001
chunk1_row1453,Lil Wayne,YM Salute,79,0.276104
chunk1_row1454,Lil Wayne,Hold Up,102,0.259355
chunk1_row1456,Canibus,Levitibus,64,0.204895
chunk1_row1460,MF DOOM,All Outta Ale,60,0.272091
chunk1_row1463,MF DOOM,Guinnesses,73,0.230858
chunk1_row1464,MF DOOM,Gas Drawls,62,0.246522
chunk1_row1465,Method Man & Redman,Da Rockwilder,47,0.187370
chunk1_row1469,MF DOOM,Red and Gold,62,0.237100
chunk1_row1470,MF DOOM,Hey,71,0.252349
chunk1_row1480,Yasiin Bey,Oh No,100,0.276672
chunk1_row1489,Lil Wayne,Popular,82,0.290477
chunk1_row1492,Gravediggaz,1-800-Suicide,70,0.255575
chunk1_row1493,Birdman & Lil Wayne,Know What Im Doin,88,0.455055
chunk1_row1497,Big L,Lifestylez ov da Poor  Dangerous,73,0.234515
chunk1_row1508,Eminem,Evil Deeds,81,0.298020
chunk1_row1510,The Notorious B.I.G.,My Downfall,118,0.233430
chunk1_row1513,Eminem,Bad Influence,81,0.409179
chunk1_row1521,Nas,Who Killed It?,62,0.280999
chunk1_row1522,Busta Rhymes,Woo Hah Got You All in Check,89,0.348100
chunk1_row1532,Lupe Fiasco,Jedi Mind Tricks,26,0.223110
chunk1_row1535,The Notorious B.I.G.,Hypnotize,95,0.289314
chunk1_row1539,"Royce da 5'9""",24 Bars Freestyle,43,0.306670
chunk1_row1541,Lil Wayne,Lollipop,105,0.400646
chunk1_row1547,Styles P,Good Times,70,0.366249
chunk1_row1557,2Pac,Temptations,88,0.338112
chunk1_row1559,Lupe Fiasco,Paris Tokyo Remix,103,0.253316
chunk1_row1561,Lupe Fiasco,Dead Presidents Freestyle,44,0.240605
chunk1_row1564,Eminem,Never Enough,64,0.291169
chunk1_row1565,Lil Wayne,I Want This Forever,82,0.299184
chunk1_row1574,The Notorious B.I.G.,Fuck You Tonight,96,0.324503
chunk1_row1584,"Royce da 5'9""",Gun Harmonizing,83,0.336417
chunk1_row1587,The Notorious B.I.G.,Everyday Struggle,110,0.269536
chunk1_row1607,Nas,If I Ruled the World Imagine That,91,0.210031
chunk1_row1611,Big Daddy Kane,Aint No Half-Steppin,121,0.244666
chunk1_row1612,Ghostface Killah,Be Easy,79,0.205812
chunk1_row1616,Lil Wayne,Poke Her Face,56,0.371836
chunk1_row1617,Nas & Damian Marley,Africa Must Wake Up,81,0.257330
chunk1_row1619,Eminem,Drips,97,0.246974
chunk1_row1620,Busta Rhymes,Dangerous,79,0.289943
chunk1_row1627,Lil Wayne,Stuntin,85,0.253110
chunk1_row1628,Nas,Cant Forget About You,87,0.293875
chunk1_row1633,Lil Wayne,La La,76,0.240010
chunk1_row1635,Big L,Holdin It Down,98,0.227705
chunk1_row1637,Eric B. & Rakim,No Competition,67,0.256376
chunk1_row1644,Eminem,Crackers And Cheese,68,0.226601
chunk1_row1653,JAY-Z,This Life Forever,81,0.248664
chunk1_row1675,Scarface,Big Dogg Status,84,0.245351
chunk1_row1676,Eric B. & Rakim,Paid in Full,47,0.287509
chunk1_row1686,Nas,Black Republican,70,0.238829
chunk1_row1688,The Notorious B.I.G.,I Got a Story to Tell,95,0.270337
chunk1_row1695,Lupe Fiasco,The Show Goes On,73,0.326336
chunk1_row1696,Lupe Fiasco,We Can Do It Now,54,0.255392
chunk1_row1697,Lil Wayne,30 Minutes to New Orleans,63,0.232967
chunk1_row1702,Ma,Best of Me Part 2,75,0.281132
chunk1_row1709,Lupe Fiasco,Intruder Alert,51,0.234642
chunk1_row1710,2Pac,So Many Tears,79,0.301382
chunk1_row1713,Ghostface Killah,Buck 50,85,0.248902
chunk1_row1719,2Pac,Fuck the World,82,0.335612
chunk1_row1723,Nas,You’re da Man,67,0.241023
chunk1_row1727,Lil Wayne,Im Not Human,77,0.275125
chunk1_row1729,Masta Ace,Soda and Soap,72,0.280969
chunk1_row1734,JAY-Z & Kanye West,The Joy,84,0.224711
chunk1_row1735,Lupe Fiasco,Little Weapon,87,0.242209
chunk1_row1741,Lupe Fiasco,Go Baby,58,0.374532
chunk1_row1745,Lupe Fiasco,Coming From Where Im From,92,0.276181
chunk1_row1746,Eminem,Can I Bitch,119,0.228375
chunk1_row1750,JAY-Z,American Dreamin,80,0.319041
chunk1_row1754,Talib Kweli,Guerrilla Monsoon Rap,78,0.290560
chunk1_row1755,JAY-Z,Early This Morning,30,0.222189
chunk1_row1756,JAY-Z,Coming of Age Da Sequel,91,0.251398
chunk1_row1757,JAY-Z,Most Kingz,91,0.283153
chunk1_row1759,JAY-Z,Fallin,76,0.298103
chunk1_row1760,JAY-Z,My 1st Song,108,0.255863
chunk1_row1765,Jadakiss,Why Remix,106,0.295487
chunk1_row1766,JAY-Z,Meet the Parents,84,0.328410
chunk1_row1767,JAY-Z,My President Remix,58,0.346433
chunk1_row1780,Eminem,The Conspiracy Freestyle,58,0.234437
chunk1_row1785,JAY-Z,In My Lifetime,87,0.225335
chunk1_row1792,JAY-Z,U Dont Know,55,0.255110
chunk1_row1797,Lupe Fiasco,Fighters,53,0.266385
chunk1_row1802,Lil Wayne,Talk That,20,0.182712
chunk1_row1804,JAY-Z,Beach Chair,81,0.352766
chunk1_row1805,JAY-Z,History,61,0.274876
chunk1_row1807,Lupe Fiasco,Resurrection,76,0.261737
chunk1_row1812,JAY-Z,Rap Game / Crack Game,56,0.291230
chunk1_row1813,Eminem,Mockingbird,91,0.269227
chunk1_row1819,Boosie Badazz,Wipe Me Down,80,0.206016
chunk1_row1830,Eminem,Go to Sleep,95,0.260744
chunk1_row1832,Jadakiss,Letter to B.I.G.,59,0.239626
chunk1_row1833,Nas,Still Dreaming,63,0.226873
chunk1_row1834,Nas,Made You Look,70,0.257413
chunk1_row1837,JAY-Z,Kingdom Come,76,0.227628
chunk1_row1852,Earl Sweatshirt,​epaR,84,0.270350
chunk1_row1860,JAY-Z,Reservoir Dogs,128,0.247321
chunk1_row1863,Lil Wayne,Break Up,61,0.306095
chunk1_row1864,Styles P,The Life,65,0.274400
chunk1_row1865,Lupe Fiasco,SLR Super Lupe Rap,110,0.235535
chunk1_row1866,Eminem,Elevator,91,0.236836
chunk1_row1869,Nas,A Message to the Feds Sincerely We the People,48,0.245290
chunk1_row1881,Nas,Made You Look Remix,85,0.260097
chunk1_row1890,Birdman & Lil Wayne,You Aint Know,63,0.260226
chunk1_row1892,Eric B. & Rakim,My Melody,99,0.257602
chunk1_row1894,Lil Wayne,King Kong,51,0.331137
chunk1_row1897,Jadakiss,What If,80,0.306013
chunk1_row1899,Lil Wayne,My Darlin Baby,89,0.267995
chunk1_row1906,Eminem,Ricky Ticky Toc,59,0.197933
chunk1_row1907,Eminem,Soldier,77,0.391832
chunk1_row1908,Eminem,Say Goodbye Hollywood,68,0.328012
chunk1_row1909,Eminem,Hell Breaks Loose,88,0.298723
chunk1_row1912,Eminem,When the Music Stops,106,0.278340
chunk1_row1913,Eminem,One Shot 2 Shot,102,0.225032
chunk1_row1930,Redman,Let’s Get Dirty I Can’t Get in da Club,94,0.358922
chunk1_row1934,Eminem,Stimulate,88,0.276925
chunk1_row1936,Eminem,Bitch Please II,101,0.277939
chunk1_row1940,Eminem,White America,93,0.187272
chunk1_row1942,JAY-Z,Where Have You Been,86,0.249534
chunk1_row1943,Eminem & Redman,Off the Wall,108,0.226643
chunk1_row1944,Eminem,Low Down Dirty,97,0.265241
chunk1_row1946,Eminem & Sway & King Tech,Get You Mad,112,0.249998
chunk1_row1947,Lil Wayne,Runnin,66,0.394955
chunk1_row1979,Lil Wayne,Dough Is What I Got,90,0.312900
chunk1_row1982,Nas,Hero,72,0.165442
chunk1_row1985,Eminem,Doe Rae Me Hailies Revenge,118,0.217717
chunk1_row1987,Eminem,Puke,60,0.287120
chunk1_row1988,Eminem,Big Weenie,87,0.317252
chunk1_row1992,GZA,Labels,56,0.226682
chunk1_row1996,GZA,0% Finance,102,0.220017
chunk1_row1998,"Obie Trice, 50 Cent & Eminem",Love Me,76,0.312871
chunk1_row1999,Eminem,Spend Some Time,84,0.300622
chunk1_row2000,GZA,Duel of the Iron Mic,74,0.242955
chunk1_row2005,Eminem,Love You More,98,0.275991
chunk1_row2012,Ghostface Killah,Yolandas House,62,0.239571
chunk1_row2013,Ghostface Killah,Shakey Dog Starring Lolita,77,0.241952
chunk1_row2018,Eminem,Shake That,101,0.301366
chunk1_row2020,Eminem,We As Americans,77,0.298589
chunk1_row2022,Eminem,Emulate,55,0.301856
chunk1_row2033,Lil Wayne,Cry Out,87,0.244415
chunk1_row2035,Pharoahe Monch,Lets Go,85,0.294263
chunk1_row2046,Lupe Fiasco,I Dont Feel So Good,45,0.340080
chunk1_row2047,Lil Wayne,Mo Fire,57,0.295903
chunk1_row2050,Nas,The Message,89,0.263440
chunk1_row2051,Talib Kweli,Lonely People,99,0.250825
chunk1_row2057,JAY-Z,American Gangster,67,0.240481
chunk1_row2065,Eminem,The Sauce,77,0.323651
chunk1_row2066,Eminem,Taking My Ball,94,0.254433
chunk1_row2067,Earl Sweatshirt,Pigions,72,0.282769
chunk1_row2068,Earl Sweatshirt,Luper,39,0.250818
chunk1_row2071,Eminem,FACK,71,0.274358
chunk1_row2072,The Notorious B.I.G.,It Has Been Said,62,0.233238
chunk1_row2109,GZA,Pencil,80,0.258852
chunk1_row2115,JAY-Z,Friend or Foe 98,39,0.204534
chunk1_row2122,Gorillaz,Rock the House,60,0.286052
chunk1_row2130,Common,Universal Mind Control UMC,65,0.240079
chunk1_row2141,Lupe Fiasco,The Run Down,52,0.268207
chunk1_row2143,Nas,Nothing Lasts Forever,81,0.235663
chunk1_row2144,Eminem,Amityville,67,0.493498
chunk1_row2147,Nas,1996 Freestyle,62,0.203442
chunk1_row2158,Lil Wayne,I Dont Like the Look of It,57,0.223849
chunk1_row2162,Eric B. & Rakim,Lyrics of Fury,80,0.247428
chunk1_row2164,Ghostface Killah,One,84,0.267044
chunk1_row2165,Lupe Fiasco,Switch The Science Project,91,0.209782
chunk1_row2169,JAY-Z & Kanye West,Thats My Bitch,64,0.292393
chunk1_row2185,Big Pun,Its So Hard,66,0.279979
chunk1_row2198,2Pac,16 on Death Row,93,0.283494
chunk1_row2202,Yasiin Bey,Mr. Nigga,108,0.200444
chunk1_row2205,Ghostface Killah,Ghost Deini,79,0.282635
chunk1_row2207,GZA,Swordsman,62,0.310155
chunk1_row2220,Eminem,Slim Shady Intro,20,0.423448
chunk1_row2224,Nas,You Cant Stop Us Now,45,0.289708
chunk1_row2229,GZA,Shadowboxin,76,0.227304
chunk1_row2230,GZA,4th Chamber,70,0.253568
chunk1_row2231,Lupe Fiasco,Never Forget You,73,0.302436
chunk1_row2232,Lupe Fiasco,Much More,59,0.211629
chunk1_row2233,Nas,The Genesis,56,0.276780
chunk1_row2235,GZA,Living In The World Today,92,0.278079
chunk1_row2236,GZA,Gold,71,0.272021
chunk1_row2238,GZA,Hells Wind Staff / Killah Hills 10304,87,0.159064
chunk1_row2240,GZA,I Gotcha Back,78,0.313165
chunk1_row2245,Talib Kweli,Black Girl Pain,73,0.258683
chunk1_row2248,Eminem,Hello,93,0.316288
chunk1_row2252,Eminem,Never 2 Far,93,0.239801
chunk1_row2259,Eric B. & Rakim,I Aint No Joke,72,0.293043
chunk1_row2261,Lil Wayne,Oh No,59,0.305040
chunk1_row2271,Lil Wayne,Put Some Keys On That,75,0.245950
chunk1_row2273,Lil Wayne,Cascades,18,0.318625
chunk1_row2276,Sticky Fingaz,What If I Was White,86,0.422136
chunk1_row2279,Gorillaz,Sweepstakes,114,0.297556
chunk1_row2281,The Notorious B.I.G.,Another,96,0.313598
chunk1_row2284,Lil Wayne,Intro,29,0.326842
chunk1_row2287,Kool G. Rap & DJ Polo,Fuck U Man,66,0.210163
chunk1_row2288,Pharoahe Monch,Shine,85,0.340594
chunk1_row2289,Lil Wayne,I Feel Like Dying,46,0.256644
chunk1_row2296,Gorillaz,Clint Eastwood Phi Life Cypher Version,52,0.242870
chunk1_row2299,JAY-Z,Real Niggaz,86,0.279016
chunk1_row2301,Eminem,Drop the Bomb on Em,97,0.323041
chunk1_row2307,Kool G. Rap & DJ Polo,Kool Is Back,71,0.202796
chunk1_row2313,Lupe Fiasco,Heat Under the Baby Seat,25,0.292841
chunk1_row2317,Nas,Last Words,105,0.401917
chunk1_row2324,MF DOOM,Rapp Snitch Knishes,66,0.222197
chunk1_row2331,Eminem,Careful What You Wish For,68,0.269907
chunk1_row2333,Lil Wayne,Don’t Stop Won’t Stop,61,0.296845
chunk1_row2345,Canibus,Air Strike Pop Killer,105,0.254354
chunk1_row2349,Lil Wayne,Pussy Monster,81,0.284612
chunk1_row2352,Lil Wayne,Im Me,86,0.257114
chunk1_row2353,The Notorious B.I.G.,Living in Pain,74,0.252032
chunk1_row2356,MF DOOM,Kon Queso,78,0.247652
chunk1_row2359,The Notorious B.I.G.,Friend of Mine,65,0.290915
chunk1_row2363,Nas,Shootouts,88,0.228907
chunk1_row2374,JAY-Z,So Ghetto,97,0.224768
chunk1_row2380,Eminem,I’m Having a Relapse Freestyle,50,0.208669
chunk1_row2381,Ghostface Killah,Stapleton Sex,49,0.256762
chunk1_row2386,Talib Kweli,Cold Rain,63,0.225730
chunk1_row2389,Method Man,Bring the Pain,68,0.261377
chunk1_row2394,Lil Wayne,That Aint Me,82,0.371071
chunk1_row2398,Redman,Rated R,62,0.306236
chunk1_row2401,Redman,Tonights Da Night,72,0.270576
chunk1_row2409,Ghostface Killah,Kilo,88,0.337263
chunk1_row2414,Lil Wayne,SportsCenter,59,0.303886
chunk1_row2415,Lil Wayne,Do It Again Mastered,81,0.291266
chunk1_row2416,Lil Wayne,Something You Forgot,69,0.351542
chunk1_row2418,Masta Ace,Unfriendly Game,88,0.231027
chunk1_row2433,Styles P,Found Soul Devil In A New Dress Freestyle,24,0.211069
chunk1_row2454,JAY-Z,Pray,86,0.254625
chunk1_row2457,Lil Wayne,Gimme Mine,66,0.238656
chunk1_row2463,JAY-Z,The Bounce,82,0.188163
chunk1_row2482,Aesop Rock,Cook it Up,73,0.257924
chunk1_row2487,2Pac,Soon as I Get Home,99,0.314709
chunk1_row2490,Ghostface Killah,Chunky,53,0.251155
chunk1_row2492,Nas,Destroy  Rebuild,128,0.253356
chunk1_row2493,Jadakiss,Checkmate,62,0.310924
chunk1_row2505,Canibus,Ill Buss Em U Punish Em,90,0.222994
chunk1_row2525,Nas & Damian Marley,Patience Sabali,112,0.232467
chunk1_row2537,Lil Wayne,La La La,102,0.247620
chunk1_row2538,Lil Wayne,Tha Mobb,104,0.211080
chunk1_row2539,Earl Sweatshirt,Drop,41,0.204190
chunk1_row2542,2Pac,If I Die 2Nite,74,0.292913
chunk1_row2544,Iyaz,So Big,68,0.384196
chunk1_row2559,Method Man & Redman,Cereal Killer,86,0.210129
chunk1_row2568,Scarface,Not A game,53,0.228945
chunk1_row2570,JAY-Z,Dope Man,86,0.250388
chunk1_row2571,JAY-Z,Things That U Do,124,0.362765
chunk1_row2572,JAY-Z,Snoopy Track,82,0.294838
chunk1_row2573,JAY-Z,S. Carter,123,0.234158
chunk1_row2626,2Pac,Only God Can Judge Me,122,0.271037
chunk1_row2627,Common,Love Is…,72,0.281203
chunk1_row2634,Lil Wayne,6 Foot 7 Foot,86,0.229082
chunk1_row2637,2Pac,Old School,103,0.424546
chunk1_row2656,Lil Wayne,YM Banger,70,0.229749
chunk1_row2666,Lil Wayne,When They Come For Me,124,0.245905
chunk1_row2678,Lupe Fiasco,Gold Watch,75,0.296015
chunk1_row2680,Nas,Live Nigga Rap,78,0.225369
chunk1_row2686,Lupe Fiasco,Twilight Zone,75,0.238242
chunk1_row2687,Kurupt,C-Walk,71,0.307389
chunk1_row2706,Ghostface Killah,In tha Park,79,0.244549
chunk1_row2710,Nas,K-I-SS-I-N-G,72,0.363368
chunk1_row2719,Lil Wayne,Nigga Wit Money,56,0.373169
chunk1_row2722,Gorillaz,Welcome to the World of the Plastic Beach,31,0.255873
chunk1_row2727,KRS-One,Hip Hop Vs. Rap,59,0.243066
chunk1_row2728,Nas,Carry On Tradition,74,0.294906
chunk1_row2733,Aesop Rock,9-5ers Anthem,108,0.262579
chunk1_row2737,Lil Wayne,Swizzy,43,0.352384
chunk1_row2741,Nas,Money Is My Bitch,89,0.357082
chunk1_row2742,Nas,Power Paper Pussy,43,0.260647
chunk1_row2747,2Pac,Troublesome ’96 Long Outro Version,121,0.234644
chunk1_row2751,MF DOOM,My Favorite Ladies,54,0.238475
chunk1_row2755,AZ,Doe or Die,97,0.254515
chunk1_row2758,AZ,The Come Up,63,0.244542
chunk1_row2759,AZ,Rather Unique,77,0.233482
chunk1_row2773,Common,Drivin Me Wild,72,0.327852
chunk1_row2776,MF DOOM,Cellz,72,0.268133
chunk1_row2781,Eminem,Girls Limp Bizkit Diss,129,0.257749
chunk1_row2795,Lil Wayne,In The Morning,77,0.244636
chunk1_row2797,Nas,Undying Love,93,0.236864
chunk1_row2798,Eminem,Cocaine,67,0.239183
chunk1_row2801,Eazy-E,Niggaz My Height Dont Fight,77,0.226760
chunk1_row2805,Eminem,Just Rhymin with Proof,164,0.248740
chunk1_row2810,Lil Wayne,Aint I,54,0.235066
chunk1_row2813,2Pac,Life of an Outlaw,111,0.248271
chunk1_row2822,Lupe Fiasco,We on,90,0.248714
chunk1_row2838,Talib Kweli,Beautiful Struggle,73,0.252165
chunk1_row2864,Eminem,Demon Inside,28,0.281471
chunk1_row2875,Nas,Get Down,84,0.281203
chunk1_row2882,Lupe Fiasco,What It Do,77,0.243542
chunk1_row2892,2Pac,Last Ones Left,102,0.157231
chunk1_row2900,Lil Wayne,Eat You Alive,74,0.226334
chunk1_row2903,Nas,Watch Dem Niggas,83,0.256615
chunk1_row2905,Eminem,Difficult,97,0.253480
chunk1_row2909,Eminem,Bump Heads Ja Rule Diss,110,0.318140
chunk1_row2911,Lil Wayne,Comfortable,86,0.294152
chunk1_row2947,Eminem & Steve Berman,Steve Berman Skit 2000,38,0.292861
chunk1_row2949,Eminem,Who Knew,94,0.282153
chunk1_row2954,Lupe Fiasco,Outty 5000,41,0.231070
chunk1_row2958,Lupe Fiasco,Knockin’ at the Door,48,0.260526
chunk1_row2960,Eminem,My Fault,98,0.285525
chunk1_row2974,Eminem,The Re-Up,65,0.364658
chunk1_row2976,Eminem,Public Enemy 1,45,0.244246
chunk1_row2980,Ghostface Killah,Drama,90,0.202380
chunk1_row2981,Lupe Fiasco,Dedicated,65,0.255107
chunk1_row2982,Lupe Fiasco,Hustlaz,86,0.280746
chunk1_row2989,2Pac,I Don’t Give a Fuck,101,0.247470
chunk1_row2995,Lil Wayne,Red Magic,95,0.255319
chunk1_row3001,Lil Wayne,I Miss My Dawgs,80,0.219468
chunk1_row3009,JAY-Z,Anything,94,0.319337
chunk1_row3013,Lil Wayne,I Can Take Your Girl,69,0.329120
chunk1_row3019,2Pac,Do for Love,75,0.250772
chunk1_row3042,Nas,Suspect,89,0.260455
chunk1_row3052,Eminem,Foolish Pride,93,0.284109
chunk1_row3056,Lil Wayne,Action,63,0.230278
chunk1_row3078,JAY-Z,Supa Ugly,68,0.253504
chunk1_row3079,Busta Rhymes,Conglomerate,71,0.248672
chunk1_row3084,Method Man,Torture,72,0.244356
chunk1_row3092,Eminem,I Remember Dedication to Whitey Ford/Everlast Diss,64,0.310034
chunk1_row3094,2Pac,The Realist Killaz,53,0.246818
chunk1_row3102,Kendrick Lamar,Look Out For Detox,86,0.222481
chunk1_row3105,JAY-Z,Addicted to the Game,54,0.258724
chunk1_row3106,Nas,Live Now,65,0.274916
chunk1_row3115,Nas,Sekou Story,49,0.278135
chunk1_row3117,Common,They Say,75,0.309691
chunk1_row3118,Nas,Dont Body Ya Self MC Burial,98,0.224715
chunk1_row3124,Redman,Da Goodness,103,0.278616
chunk1_row3126,Nas,2nd Childhood,78,0.298765
chunk1_row3132,2Pac,Krazy,118,0.316908
