song_id,artist,title,num_bars
chunk1_row1448,Eminem,Mosh,95
chunk1_row1453,Lil Wayne,YM Salute,79
chunk1_row1454,Lil Wayne,Hold Up,102
chunk1_row1456,Canibus,Levitibus,64
chunk1_row1460,MF DOOM,All Outta Ale,60
chunk1_row1463,MF DOOM,Guinnesses,73
chunk1_row1464,MF DOOM,Gas Drawls,62
chunk1_row1465,Method Man & Redman,Da Rockwilder,47
chunk1_row1469,MF DOOM,Red and Gold,62
chunk1_row1470,MF DOOM,Hey,71
chunk1_row1480,Yasiin Bey,Oh No,100
chunk1_row1489,Lil Wayne,Popular,82
chunk1_row1492,Gravediggaz,1-800-Suicide,70
chunk1_row1493,Birdman & Lil Wayne,Know What Im Doin,88
chunk1_row1497,Big L,Lifestylez ov da Poor  Dangerous,73
chunk1_row1508,Eminem,Evil Deeds,81
chunk1_row1510,The Notorious B.I.G.,My Downfall,118
chunk1_row1513,Eminem,Bad Influence,81
chunk1_row1521,Nas,Who Killed It?,62
chunk1_row1522,Busta Rhymes,Woo Hah Got You All in Check,89
chunk1_row1532,Lupe Fiasco,Jedi Mind Tricks,26
chunk1_row1535,The Notorious B.I.G.,Hypnotize,95
chunk1_row1539,"Royce da 5'9""",24 Bars Freestyle,43
chunk1_row1541,Lil Wayne,Lollipop,105
chunk1_row1547,Styles P,Good Times,70
chunk1_row1557,2Pac,Temptations,88
chunk1_row1559,Lupe Fiasco,Paris Tokyo Remix,103
chunk1_row1561,Lupe Fiasco,Dead Presidents Freestyle,44
chunk1_row1564,Eminem,Never Enough,64
chunk1_row1565,Lil Wayne,I Want This Forever,82
chunk1_row1574,The Notorious B.I.G.,Fuck You Tonight,96
chunk1_row1584,"Royce da 5'9""",Gun Harmonizing,83
chunk1_row1587,The Notorious B.I.G.,Everyday Struggle,110
chunk1_row1607,Nas,If I Ruled the World Imagine That,91
chunk1_row1611,Big Daddy Kane,Aint No Half-Steppin,121
chunk1_row1612,Ghostface Killah,Be Easy,79
chunk1_row1616,Lil Wayne,Poke Her Face,56
chunk1_row1617,Nas & Damian Marley,Africa Must Wake Up,81
chunk1_row1619,Eminem,Drips,97
chunk1_row1620,Busta Rhymes,Dangerous,79
chunk1_row1627,Lil Wayne,Stuntin,85
chunk1_row1628,Nas,Cant Forget About You,87
chunk1_row1633,Lil Wayne,La La,76
chunk1_row1635,Big L,Holdin It Down,98
chunk1_row1637,Eric B. & Rakim,No Competition,67
chunk1_row1644,Eminem,Crackers And Cheese,68
chunk1_row1653,JAY-Z,This Life Forever,81
chunk1_row1675,Scarface,Big Dogg Status,84
chunk1_row1676,Eric B. & Rakim,Paid in Full,47
chunk1_row1686,Nas,Black Republican,70
chunk1_row1688,The Notorious B.I.G.,I Got a Story to Tell,95
chunk1_row1695,Lupe Fiasco,The Show Goes On,73
chunk1_row1696,Lupe Fiasco,We Can Do It Now,54
chunk1_row1697,Lil Wayne,30 Minutes to New Orleans,63
chunk1_row1702,Ma,Best of Me Part 2,75
chunk1_row1709,Lupe Fiasco,Intruder Alert,51
chunk1_row1710,2Pac,So Many Tears,79
chunk1_row1713,Ghostface Killah,Buck 50,85
chunk1_row1719,2Pac,Fuck the World,82
chunk1_row1723,Nas,You’re da Man,67
chunk1_row1727,Lil Wayne,Im Not Human,77
chunk1_row1729,Masta Ace,Soda and Soap,72
chunk1_row1734,JAY-Z & Kanye West,The Joy,84
chunk1_row1735,Lupe Fiasco,Little Weapon,87
chunk1_row1741,Lupe Fiasco,Go Baby,58
chunk1_row1745,Lupe Fiasco,Coming From Where Im From,92
chunk1_row1746,Eminem,Can I Bitch,119
chunk1_row1750,JAY-Z,American Dreamin,80
chunk1_row1754,Talib Kweli,Guerrilla Monsoon Rap,78
chunk1_row1755,JAY-Z,Early This Morning,30
chunk1_row1756,JAY-Z,Coming of Age Da Sequel,91
chunk1_row1757,JAY-Z,Most Kingz,91
chunk1_row1759,JAY-Z,Fallin,76
chunk1_row1760,JAY-Z,My 1st Song,108
chunk1_row1765,Jadakiss,Why Remix,106
chunk1_row1766,JAY-Z,Meet the Parents,84
chunk1_row1767,JAY-Z,My President Remix,58
chunk1_row1780,Eminem,The Conspiracy Freestyle,58
chunk1_row1785,JAY-Z,In My Lifetime,87
chunk1_row1792,JAY-Z,U Dont Know,55
chunk1_row1797,Lupe Fiasco,Fighters,53
chunk1_row1802,Lil Wayne,Talk That,20
chunk1_row1804,JAY-Z,Beach Chair,81
chunk1_row1805,JAY-Z,History,61
chunk1_row1807,Lupe Fiasco,Resurrection,76
chunk1_row1812,JAY-Z,Rap Game / Crack Game,56
chunk1_row1813,Eminem,Mockingbird,91
chunk1_row1819,Boosie Badazz,Wipe Me Down,80
chunk1_row1830,Eminem,Go to Sleep,95
chunk1_row1832,Jadakiss,Letter to B.I.G.,59
chunk1_row1833,Nas,Still Dreaming,63
chunk1_row1834,Nas,Made You Look,70
chunk1_row1837,JAY-Z,Kingdom Come,76
chunk1_row1852,Earl Sweatshirt,​epaR,84
chunk1_row1860,JAY-Z,Reservoir Dogs,128
chunk1_row1863,Lil Wayne,Break Up,61
chunk1_row1864,Styles P,The Life,65
chunk1_row1865,Lupe Fiasco,SLR Super Lupe Rap,110
chunk1_row1866,Eminem,Elevator,91
chunk1_row1869,Nas,A Message to the Feds Sincerely We the People,48
chunk1_row1881,Nas,Made You Look Remix,85
chunk1_row1890,Birdman & Lil Wayne,You Aint Know,63
chunk1_row1892,Eric B. & Rakim,My Melody,99
chunk1_row1894,Lil Wayne,King Kong,51
chunk1_row1897,Jadakiss,What If,80
chunk1_row1899,Lil Wayne,My Darlin Baby,89
chunk1_row1906,Eminem,Ricky Ticky Toc,59
chunk1_row1907,Eminem,Soldier,77
chunk1_row1908,Eminem,Say Goodbye Hollywood,68
chunk1_row1909,Eminem,Hell Breaks Loose,88
chunk1_row1912,Eminem,When the Music Stops,106
chunk1_row1913,Eminem,One Shot 2 Shot,102
chunk1_row1930,Redman,Let’s Get Dirty I Can’t Get in da Club,94
chunk1_row1934,Eminem,Stimulate,88
chunk1_row1936,Eminem,Bitch Please II,101
chunk1_row1940,Eminem,White America,93
chunk1_row1942,JAY-Z,Where Have You Been,86
chunk1_row1943,Eminem & Redman,Off the Wall,108
chunk1_row1944,Eminem,Low Down Dirty,97
chunk1_row1946,Eminem & Sway & King Tech,Get You Mad,112
chunk1_row1947,Lil Wayne,Runnin,66
chunk1_row1979,Lil Wayne,Dough Is What I Got,90
chunk1_row1982,Nas,Hero,72
chunk1_row1985,Eminem,Doe Rae Me Hailies Revenge,118
chunk1_row1987,Eminem,Puke,60
chunk1_row1988,Eminem,Big Weenie,87
chunk1_row1992,GZA,Labels,56
chunk1_row1996,GZA,0% Finance,102
chunk1_row1998,"Obie Trice, 50 Cent & Eminem",Love Me,76
chunk1_row1999,Eminem,Spend Some Time,84
chunk1_row2000,GZA,Duel of the Iron Mic,74
chunk1_row2005,Eminem,Love You More,98
chunk1_row2012,Ghostface Killah,Yolandas House,62
chunk1_row2013,Ghostface Killah,Shakey Dog Starring Lolita,77
chunk1_row2018,Eminem,Shake That,101
chunk1_row2020,Eminem,We As Americans,77
chunk1_row2022,Eminem,Emulate,55
chunk1_row2033,Lil Wayne,Cry Out,87
chunk1_row2035,Pharoahe Monch,Lets Go,85
chunk1_row2046,Lupe Fiasco,I Dont Feel So Good,45
chunk1_row2047,Lil Wayne,Mo Fire,57
chunk1_row2050,Nas,The Message,89
chunk1_row2051,Talib Kweli,Lonely People,99
chunk1_row2057,JAY-Z,American Gangster,67
chunk1_row2065,Eminem,The Sauce,77
chunk1_row2066,Eminem,Taking My Ball,94
chunk1_row2067,Earl Sweatshirt,Pigions,72
chunk1_row2068,Earl Sweatshirt,Luper,39
chunk1_row2071,Eminem,FACK,71
chunk1_row2072,The Notorious B.I.G.,It Has Been Said,62
chunk1_row2109,GZA,Pencil,80
chunk1_row2115,JAY-Z,Friend or Foe 98,39
chunk1_row2122,Gorillaz,Rock the House,60
chunk1_row2130,Common,Universal Mind Control UMC,65
chunk1_row2141,Lupe Fiasco,The Run Down,52
chunk1_row2143,Nas,Nothing Lasts Forever,81
chunk1_row2144,Eminem,Amityville,67
chunk1_row2147,Nas,1996 Freestyle,62
chunk1_row2158,Lil Wayne,I Dont Like the Look of It,57
chunk1_row2162,Eric B. & Rakim,Lyrics of Fury,80
chunk1_row2164,Ghostface Killah,One,84
chunk1_row2165,Lupe Fiasco,Switch The Science Project,91
chunk1_row2169,JAY-Z & Kanye West,Thats My Bitch,64
chunk1_row2185,Big Pun,Its So Hard,66
chunk1_row2198,2Pac,16 on Death Row,93
chunk1_row2202,Yasiin Bey,Mr. Nigga,108
chunk1_row2205,Ghostface Killah,Ghost Deini,79
chunk1_row2207,GZA,Swordsman,62
chunk1_row2220,Eminem,Slim Shady Intro,20
chunk1_row2224,Nas,You Cant Stop Us Now,45
chunk1_row2229,GZA,Shadowboxin,76
chunk1_row2230,GZA,4th Chamber,70
chunk1_row2231,Lupe Fiasco,Never Forget You,73
chunk1_row2232,Lupe Fiasco,Much More,59
chunk1_row2233,Nas,The Genesis,56
chunk1_row2235,GZA,Living In The World Today,92
chunk1_row2236,GZA,Gold,71
chunk1_row2238,GZA,Hells Wind Staff / Killah Hills 10304,87
chunk1_row2240,GZA,I Gotcha Back,78
chunk1_row2245,Talib Kweli,Black Girl Pain,73
chunk1_row2248,Eminem,Hello,93
chunk1_row2252,Eminem,Never 2 Far,93
chunk1_row2259,Eric B. & Rakim,I Aint No Joke,72
chunk1_row2261,Lil Wayne,Oh No,59
chunk1_row2271,Lil Wayne,Put Some Keys On That,75
chunk1_row2273,Lil Wayne,Cascades,18
chunk1_row2276,Sticky Fingaz,What If I Was White,86
chunk1_row2279,Gorillaz,Sweepstakes,114
chunk1_row2281,The Notorious B.I.G.,Another,96
chunk1_row2284,Lil Wayne,Intro,29
chunk1_row2287,Kool G. Rap & DJ Polo,Fuck U Man,66
chunk1_row2288,Pharoahe Monch,Shine,85
chunk1_row2289,Lil Wayne,I Feel Like Dying,46
chunk1_row2296,Gorillaz,Clint Eastwood Phi Life Cypher Version,52
chunk1_row2299,JAY-Z,Real Niggaz,86
chunk1_row2301,Eminem,Drop the Bomb on Em,97
chunk1_row2307,Kool G. Rap & DJ Polo,Kool Is Back,71
chunk1_row2313,Lupe Fiasco,Heat Under the Baby Seat,25
chunk1_row2317,Nas,Last Words,105
chunk1_row2324,MF DOOM,Rapp Snitch Knishes,66
chunk1_row2331,Eminem,Careful What You Wish For,68
chunk1_row2333,Lil Wayne,Don’t Stop Won’t Stop,61
chunk1_row2345,Canibus,Air Strike Pop Killer,105
chunk1_row2349,Lil Wayne,Pussy Monster,81
chunk1_row2352,Lil Wayne,Im Me,86
chunk1_row2353,The Notorious B.I.G.,Living in Pain,74
chunk1_row2356,MF DOOM,Kon Queso,78
chunk1_row2359,The Notorious B.I.G.,Friend of Mine,65
chunk1_row2363,Nas,Shootouts,88
chunk1_row2374,JAY-Z,So Ghetto,97
chunk1_row2380,Eminem,I’m Having a Relapse Freestyle,50
chunk1_row2381,Ghostface Killah,Stapleton Sex,49
chunk1_row2386,Talib Kweli,Cold Rain,63
chunk1_row2389,Method Man,Bring the Pain,68
chunk1_row2394,Lil Wayne,That Aint Me,82
chunk1_row2398,Redman,Rated R,62
chunk1_row2401,Redman,Tonights Da Night,72
chunk1_row2409,Ghostface Killah,Kilo,88
chunk1_row2414,Lil Wayne,SportsCenter,59
chunk1_row2415,Lil Wayne,Do It Again Mastered,81
chunk1_row2416,Lil Wayne,Something You Forgot,69
chunk1_row2418,Masta Ace,Unfriendly Game,88
chunk1_row2433,Styles P,Found Soul Devil In A New Dress Freestyle,24
chunk1_row2454,JAY-Z,Pray,86
chunk1_row2457,Lil Wayne,Gimme Mine,66
chunk1_row2463,JAY-Z,The Bounce,82
chunk1_row2482,Aesop Rock,Cook it Up,73
chunk1_row2487,2Pac,Soon as I Get Home,99
chunk1_row2490,Ghostface Killah,Chunky,53
chunk1_row2492,Nas,Destroy  Rebuild,128
chunk1_row2493,Jadakiss,Checkmate,62
chunk1_row2505,Canibus,Ill Buss Em U Punish Em,90
chunk1_row2525,Nas & Damian Marley,Patience Sabali,112
chunk1_row2537,Lil Wayne,La La La,102
chunk1_row2538,Lil Wayne,Tha Mobb,104
chunk1_row2539,Earl Sweatshirt,Drop,41
chunk1_row2542,2Pac,If I Die 2Nite,74
chunk1_row2544,Iyaz,So Big,68
chunk1_row2559,Method Man & Redman,Cereal Killer,86
chunk1_row2568,Scarface,Not A game,53
chunk1_row2570,JAY-Z,Dope Man,86
chunk1_row2571,JAY-Z,Things That U Do,124
chunk1_row2572,JAY-Z,Snoopy Track,82
chunk1_row2573,JAY-Z,S. Carter,123
chunk1_row2626,2Pac,Only God Can Judge Me,122
chunk1_row2627,Common,Love Is…,72
chunk1_row2634,Lil Wayne,6 Foot 7 Foot,86
chunk1_row2637,2Pac,Old School,103
chunk1_row2656,Lil Wayne,YM Banger,70
chunk1_row2666,Lil Wayne,When They Come For Me,124
chunk1_row2678,Lupe Fiasco,Gold Watch,75
chunk1_row2680,Nas,Live Nigga Rap,78
chunk1_row2686,Lupe Fiasco,Twilight Zone,75
chunk1_row2687,Kurupt,C-Walk,71
chunk1_row2706,Ghostface Killah,In tha Park,79
chunk1_row2710,Nas,K-I-SS-I-N-G,72
chunk1_row2719,Lil Wayne,Nigga Wit Money,56
chunk1_row2722,Gorillaz,Welcome to the World of the Plastic Beach,31
chunk1_row2727,KRS-One,Hip Hop Vs. Rap,59
chunk1_row2728,Nas,Carry On Tradition,74
chunk1_row2733,Aesop Rock,9-5ers Anthem,108
chunk1_row2737,Lil Wayne,Swizzy,43
chunk1_row2741,Nas,Money Is My Bitch,89
chunk1_row2742,Nas,Power Paper Pussy,43
chunk1_row2747,2Pac,Troublesome ’96 Long Outro Version,121
chunk1_row2751,MF DOOM,My Favorite Ladies,54
chunk1_row2755,AZ,Doe or Die,97
chunk1_row2758,AZ,The Come Up,63
chunk1_row2759,AZ,Rather Unique,77
chunk1_row2773,Common,Drivin Me Wild,72
chunk1_row2776,MF DOOM,Cellz,72
chunk1_row2781,Eminem,Girls Limp Bizkit Diss,129
chunk1_row2795,Lil Wayne,In The Morning,77
chunk1_row2797,Nas,Undying Love,93
chunk1_row2798,Eminem,Cocaine,67
chunk1_row2801,Eazy-E,Niggaz My Height Dont Fight,77
chunk1_row2805,Eminem,Just Rhymin with Proof,164
chunk1_row2810,Lil Wayne,Aint I,54
chunk1_row2813,2Pac,Life of an Outlaw,111
chunk1_row2822,Lupe Fiasco,We on,90
chunk1_row2838,Talib Kweli,Beautiful Struggle,73
chunk1_row2864,Eminem,Demon Inside,28
chunk1_row2875,Nas,Get Down,84
chunk1_row2882,Lupe Fiasco,What It Do,77
chunk1_row2892,2Pac,Last Ones Left,102
chunk1_row2900,Lil Wayne,Eat You Alive,74
chunk1_row2903,Nas,Watch Dem Niggas,83
chunk1_row2905,Eminem,Difficult,97
chunk1_row2909,Eminem,Bump Heads Ja Rule Diss,110
chunk1_row2911,Lil Wayne,Comfortable,86
chunk1_row2947,Eminem & Steve Berman,Steve Berman Skit 2000,38
chunk1_row2949,Eminem,Who Knew,94
chunk1_row2954,Lupe Fiasco,Outty 5000,41
chunk1_row2958,Lupe Fiasco,Knockin’ at the Door,48
chunk1_row2960,Eminem,My Fault,98
chunk1_row2974,Eminem,The Re-Up,65
chunk1_row2976,Eminem,Public Enemy 1,45
chunk1_row2980,Ghostface Killah,Drama,90
chunk1_row2981,Lupe Fiasco,Dedicated,65
chunk1_row2982,Lupe Fiasco,Hustlaz,86
chunk1_row2989,2Pac,I Don’t Give a Fuck,101
chunk1_row2995,Lil Wayne,Red Magic,95
chunk1_row3001,Lil Wayne,I Miss My Dawgs,80
chunk1_row3009,JAY-Z,Anything,94
chunk1_row3013,Lil Wayne,I Can Take Your Girl,69
chunk1_row3019,2Pac,Do for Love,75
chunk1_row3042,Nas,Suspect,89
chunk1_row3052,Eminem,Foolish Pride,93
chunk1_row3056,Lil Wayne,Action,63
chunk1_row3078,JAY-Z,Supa Ugly,68
chunk1_row3079,Busta Rhymes,Conglomerate,71
chunk1_row3084,Method Man,Torture,72
chunk1_row3092,Eminem,I Remember Dedication to Whitey Ford/Everlast Diss,64
chunk1_row3094,2Pac,The Realist Killaz,53
chunk1_row3102,Kendrick Lamar,Look Out For Detox,86
chunk1_row3105,JAY-Z,Addicted to the Game,54
chunk1_row3106,Nas,Live Now,65
chunk1_row3115,Nas,Sekou Story,49
chunk1_row3117,Common,They Say,75
chunk1_row3118,Nas,Dont Body Ya Self MC Burial,98
chunk1_row3124,Redman,Da Goodness,103
chunk1_row3126,Nas,2nd Childhood,78
chunk1_row3132,2Pac,Krazy,118
chunk1_row3133,2Pac,Just Like Daddy,130
chunk1_row3134,2Pac,White Manz World,106
chunk1_row3143,Lil Wayne,On Fire,53
chunk1_row3144,JAY-Z,Hovi Baby,87
chunk1_row3150,JAY-Z,Get Your Mind Right Mami,87
chunk1_row3155,Nas,Yall My Niggas,84
chunk1_row3158,Rakim,18th Letter,46
chunk1_row3166,"Royce da 5'9""",We Ridin,50
chunk1_row3167,Talib Kweli,Soon the New Day,78
chunk1_row3168,DJ Jazzy Jeff & The Fresh Prince,Boom Shake the Room,65
chunk1_row3172,Lil Wayne,Kobe Bryant,140
chunk1_row3173,Ras Kass,Rasassination,76
chunk1_row3174,Rakim,Holy Are You,67
chunk1_row3183,Gorillaz,Clint Eastwood Ed Case / Sweetie Irie Refix,97
chunk1_row3187,Lil Wayne,Paradice,39
chunk1_row3188,JAY-Z,Jigga That Nigga,66
chunk1_row3189,JAY-Z,All I Need,115
chunk1_row3190,JAY-Z,Justify My Thug,78
chunk1_row3201,JAY-Z,03 Bonnie  Clyde,63
chunk1_row3203,Ghostface Killah,R.A.G.U.,50
chunk1_row3207,Nas & Damian Marley,Tribes at War,79
chunk1_row3216,K'La,All Your Love,84
chunk1_row3218,JAY-Z & Kanye West,H·A·M,59
chunk1_row3227,2Pac,Better Dayz,85
chunk1_row3228,Ghostface Killah,Purified Thoughts,63
chunk1_row3230,Big L,Street Struck,78
chunk1_row3233,JAY-Z,8 Miles and Runnin,72
chunk1_row3246,Lil Wayne,Walk It Out Freestyle,53
chunk1_row3247,Ghostface Killah,Iron Maiden,102
chunk1_row3254,Eminem,The Kids,110
chunk1_row3260,Eminem,It’s O.K.,82
chunk1_row3275,"Royce da 5'9""",Slaughter,82
chunk1_row3285,JAY-Z,Trouble,97
chunk1_row3295,Ghostface Killah,Wildflower,56
chunk1_row3298,2Pac,Breathin,97
chunk1_row3299,"Royce da 5'9""",Dinner Time,66
chunk1_row3318,Eminem,TV total Freestyle,34
chunk1_row3327,Ghostface Killah,Faster Blade,46
chunk1_row3357,Vinnie Paz,Street Wars,57
chunk1_row3359,Ghostface Killah,You Know Im No Good,72
chunk1_row3363,Talib Kweli,Broken Glass,55
chunk1_row3364,Gorillaz,White Flag,42
chunk1_row3365,Bun B,Chuuch,70
chunk1_row3377,Redman,I Got a Seecret,40
chunk1_row3383,Kool G Rap,Fast Life,88
chunk1_row3393,Eminem,Déjà Vu,98
chunk1_row3394,Common Market,Tobacco Road,50
chunk1_row3398,Yasiin Bey,Life In Marvelous Times,65
chunk1_row3405,2Pac,Tradin War Stories,128
chunk1_row3406,Nas,Favor for a Favor,89
chunk1_row3416,Nas,We Will Survive,111
chunk1_row3417,Nas,Ghetto Prisoners,83
chunk1_row3418,Nas,You Wont See Me Tonight,107
chunk1_row3419,Nas,I Want to Talk to You,80
chunk1_row3430,Guru,State of Clarity,48
chunk1_row3437,Lupe Fiasco,Trials and Tribulations,67
chunk1_row3438,Nas,On the Real,51
chunk1_row3439,Nas,Star Wars,74
chunk1_row3440,Nas,Nas Is Coming,100
chunk1_row3443,Nas,The Set Up,93
chunk1_row3444,Nas,Black Girl Lost,88
chunk1_row3446,Nas,Silent Murder,61
chunk1_row3447,Nas,Small World,97
chunk1_row3448,Nas,Dr. Knockboot,52
chunk1_row3449,Nas,Life Is What You Make It,78
chunk1_row3450,Nas,Big Things,162
chunk1_row3467,Earl Sweatshirt,Blade,20
chunk1_row3470,Eminem,My Mom,97
chunk1_row3472,Common Market,Love One,50
chunk1_row3473,Ghostface Killah,Motherless Child,72
chunk1_row3474,Lil Wayne,Dipset 2,58
chunk1_row3479,Busta Rhymes,HAM Remix,35
chunk1_row3480,eLZhi,Motown 25,64
chunk1_row3503,Jadakiss,By Your Side,77
chunk1_row3506,Talib Kweli,Good to You,90
chunk1_row3512,Ghostface Killah,All That I Got Is You,83
chunk1_row3521,Lil Wayne,Weezys Ambitions,83
chunk1_row3524,Busta Rhymes,Touch It Official Remix,103
chunk1_row3525,Lupe Fiasco,Birds and the Bees,83
chunk1_row3527,Lupe Fiasco,Fire,65
chunk1_row3539,MF DOOM,Yessir,53
chunk1_row3569,Nas,Fried Chicken,60
chunk1_row3572,Nas,Heaven,91
chunk1_row3576,Aesop Rock,Daylight,98
chunk1_row3578,Nas,Where Yall At,93
chunk1_row3590,Big L,7 Minute Freestyle,187
chunk1_row3593,YG Pushaz,Toot It and Boot It Do to Them Booty,48
chunk1_row3594,Vinnie Paz,End of Days,61
chunk1_row3609,Nas,Hope Acapella Version,62
chunk1_row3610,Lupe Fiasco,Words I Never Said,61
chunk1_row3615,JAY-Z,Hustle Hard,59
chunk1_row3626,Nas,Suicide Bounce,77
chunk1_row3652,Jadakiss,Times Up,61
chunk1_row3658,Busta Rhymes,In The Ghetto,74
chunk1_row3660,Beanie Sigel,Feel It in the Air,67
chunk1_row3662,Canibus,Only Slaves D.R.E.A.M.,83
chunk1_row3672,Big Pun,Caribbean Connection,71
chunk1_row3673,Lupe Fiasco,Lu Myself,55
chunk1_row3677,Beanie Sigel,Nothing Like It,51
chunk1_row3684,Busta Rhymes,Break Ya Neck,117
chunk1_row3691,Lil Wayne,Thats All I Have,64
chunk1_row3692,GZA,Crash Your Crew,33
chunk1_row3700,Eminem,Dr. West Skit,44
chunk1_row3713,Lil Wayne,Tie My Hands,86
chunk1_row3718,JAY-Z,Dead Presidents III,51
chunk1_row3728,Big Pun,Punish Me,75
chunk1_row3736,Nas,Stillmatic Freestyle,57
chunk1_row3743,Ghostface Killah,Winter Warz,114
chunk1_row3751,The Notorious B.I.G.,Miss U,95
chunk1_row3753,2Pac,Something Wicked,35
chunk1_row3755,Lil Wayne,Louisianimal,22
chunk1_row3756,Prodigy of Mobb Deep,Keep It Thoro,52
chunk1_row3757,2Pac,Holler if Ya Hear Me,83
chunk1_row3765,Eminem,Tonite,93
chunk1_row3768,DJ Jazzy Jeff & The Fresh Prince,Parents Just Dont Understand,101
chunk1_row3785,Gorillaz,November Has Come,49
chunk1_row3789,Redman,Rockin Wit Da Best,58
chunk1_row3791,Talib Kweli,Hostile Gospel Remix,86
chunk1_row3805,MF DOOM,Rhymes Like Dimes,91
chunk1_row3816,Earl Sweatshirt,Kill,42
chunk1_row3817,Common,U Black Maybe,84
chunk1_row3821,Lupe Fiasco,Game Time,63
chunk1_row3823,Birdman & Lil Wayne,About All That,56
chunk1_row3826,Lil Wayne,Army Gunz,53
chunk1_row3832,Lupe Fiasco,Intro,41
chunk1_row3833,Nas,America,74
chunk1_row3837,2Pac,Me Against the World,100
chunk1_row3843,Ghostface Killah,The Hilton,82
chunk1_row3847,Ghostface Killah,Stay True,35
chunk1_row3863,Nas,Were Not Alone,95
chunk1_row3869,Beanie Sigel,Die,63
chunk1_row3872,Masta Ace,Dear Diary,52
chunk1_row3873,Masta Ace,Rap 2K1,96
chunk1_row3874,Lil Wayne,Magic,65
chunk1_row3875,Common,The Game,80
chunk1_row3884,Masta Ace,Me  the Biz,92
chunk1_row3887,Eminem,Give Me the Ball,47
chunk1_row3902,Earl Sweatshirt,Thisniggaugly,24
chunk1_row3904,Earl Sweatshirt,Moonlight,33
chunk1_row3906,Lil Wayne,Green and Yellow,50
chunk1_row3910,Talib Kweli,The Proud,92
chunk1_row3912,Beanie Sigel,Gotta Have It,81
chunk1_row3913,Lil Wayne & Juelz Santana,Birds Flyin High,34
chunk1_row3916,Lil Wayne,I Got No Ceilings,69
chunk1_row3924,Eazy-E,Eazy Duz It,87
chunk1_row3925,Lil Wayne,Dedication 2,65
chunk1_row3943,KRS-One,MCs Act Like They Dont Know,73
chunk1_row3950,Lil Wayne,No Quitter Go Getter,76
chunk1_row3952,Blaze Ya Dead Homie,Grave Aint No Place,71
chunk1_row3953,Blaze Ya Dead Homie,Hatchet Execution,75
chunk1_row3954,MF DOOM,Rap Ambush,34
chunk1_row3955,Nas,Dance,53
chunk1_row4008,Ghostface Killah,Assassination Day,79
chunk1_row4016,Lil Wayne,Zoom Freestyle,40
chunk1_row4039,Yasiin Bey,History,50
chunk1_row4047,Earl Sweatshirt,Stapleton,65
chunk1_row4063,Beanie Sigel,Purple Rain,62
chunk1_row4065,Bun B,Just Like That,77
chunk1_row4072,Lil Wayne,Loud Pipes,131
chunk1_row4073,Talib Kweli,Friends  Family,87
chunk1_row4076,Lil Wayne,Whip It,125
chunk1_row4079,Common,A Dream,42
chunk1_row4083,Masta Ace,Spread It Out,87
chunk1_row4087,Busta Rhymes,Stop The Party Remix,84
chunk1_row4092,Nas,Sly Fox,84
chunk1_row4093,Nas,Untitled,54
chunk1_row4094,Big Daddy Kane,Show  Prove,132
chunk1_row4097,Nas,Everybodys Crazy,73
chunk1_row4099,JAY-Z,Who You Wit II,96
chunk1_row4102,F.L.Y. (Fast Life Yungstaz),Swag Surfin,96
chunk1_row4110,Ghostface Killah,The Grain,63
chunk1_row4115,Aesop Rock,Coffee,84
chunk1_row4130,Ghostface Killah,Toney Sigel A.K.A. The Barrel Brothers,66
chunk1_row4131,2Pac,Hold Ya Head,89
chunk1_row4132,Ghostface Killah,Fast Life,50
chunk1_row4134,Lil Wayne,Brand New,140
chunk1_row4135,Ghostface Killah,Wu Banga 101,92
chunk1_row4137,JAY-Z,So Ambitious,86
chunk1_row4140,2Pac,Thugz Mansion 7 Remix,83
chunk1_row4145,Lupe Fiasco,Handcuffs,94
chunk1_row4153,Ghostface Killah,Daytona 500,88
